atcc_staggered	diamond	nr	species	0.11058924999999863
UnAmbiguouslyMapped_ds.hous1	clark	refseqc	species	0.8302866615799991
DNA2	mmseqs2	refseqc	genus	0.43034175234367045
hg38	centrifuge	p_compressed+h+v	genus	0.9479544999999995
hg38	bracken	refseqc	genus	0.9499956
UnAmbiguouslyMapped_ds.hous2	krakenhll	default	species	0.8511079999999983
UnAmbiguouslyMapped_ds.nycsm	mmseqs2	refseqc	species	0.41472400000000265
RH_S004__insert_270	kraken	refseqc	subspecies	0.00023985770813940928
DNA1	kaiju	nr	genus	0.6226488899999938
RNA1	karp	default	genus	0.2443734833061888
UnAmbiguouslyMapped_ds.frankengenome.mix	karp	default	subspecies	6.486e-05
RH_S001__insert_270	prophyle	bvp	subspecies	0.0024267554550375624
DNA1	gottcha	default	species	0.23774065631572297
RH_S005__insert_270	clark_s	refseqc	species	0.23055983021309953
UnAmbiguouslyMapped_ds.nycsm	kraken	default	species	0.8906039999999993
UnAmbiguouslyMapped_ds.soil	kraken2	refseqc	species	0.8972692000000043
DNA1	centrifuge	refseqc	species	0.8266199974563225
RH_S003__insert_270	centrifuge	refseqc	genus	0.23334402773675728
RH_S001__insert_270	diamond	refseqc	genus	0.09835323193523969
RNA1	metaothello	default	species	0.3948222041259477
RH_S004__insert_270	kraken2	default	species	0.08270561097907182
RNA2	taxmaps	default	species	0.2527383226039131
atcc_even	taxmaps	default	genus	0.9265114999999999
UnAmbiguouslyMapped_ds.frankengenome	krakenhll	refseqc	species	0.5718866689198363
UnAmbiguouslyMapped_ds.frankengenome.mix	mmseqs2	nr	species	0.38169999999992266
RNA1	megablast	refseqc	subspecies	0.00022394136807817592
UnAmbiguouslyMapped_ds.hous1	kraken2	refseqc	species	0.8250506666666635
RH_S001__insert_270	clark_s	default_bv	species	0.22829703135529897
RL_S001__insert_270	motus2	default	species	1.9930587046072368e-05
hg38	megablast	refseqc	genus	0.9678021500000001
UnAmbiguouslyMapped_ds.nycsm	clark	refseqc	species	0.8907759999999997
UnAmbiguouslyMapped_ds.gut	kslam	default	species	0.6999796157039986
UnAmbiguouslyMapped_ds.nycsm	kaiju	nr	species	0.2996520000000038
DNA1	kslam	refseqc	species	0.6815338468055797
RH_S004__insert_270	clark	default_bv	genus	0.32592860095079984
atcc_even	karp	default	genus	0.00271874425
UnAmbiguouslyMapped_ds.gut	kslam	default	subspecies	0.025432038288000006
UnAmbiguouslyMapped_ds.hous2	taxmaps	refseqc	species	0.8881219999999971
RNA1	diamond	refseqc	genus	0.09108306188925083
UnAmbiguouslyMapped_ds.nycsm	megablast	nt	species	0.5766279999999999
UnAmbiguouslyMapped_ds.gut	centrifuge	refseqc	species	0.8765939999999838
RL_S001__insert_270	krakenhll	refseqc	subspecies	0.00048301361859317513
hg38	mmseqs2	nr	species	0.11226860000000109
RNA2	centrifuge	refseqc	species	0.22951949710990013
NTC	centrifuge	p_compressed+h+v	genus	0.669563495101275
RNA1	prophyle	refseqc	species	0.22442996742671056
UnAmbiguouslyMapped_ds.soil	centrifuge	refseqc	subspecies	0.021529200000000002
RH_S005__insert_270	kraken	refseqc	genus	0.09744861687944034
atcc_even	megablast	nt	genus	0.8636982500000001
UnAmbiguouslyMapped_ds.hous2	mmseqs2	refseqc	genus	0.42831200000000025
UnAmbiguouslyMapped_ds.buccal	taxmaps	default	genus	0.8716549999999663
UnAmbiguouslyMapped_ds.7	kraken	mini	species	0.045106425772227184
UnAmbiguouslyMapped_ds.nycsm	kraken2	default	genus	0.9438099999999997
RM2_S001__insert_270	centrifuge	p_compressed+h+v	species	0.17669899133672018
DNA2	krakenhll	refseqc	subspecies	7.207599693116423e-05
UnAmbiguouslyMapped_ds.hous2	kslam	default	species	0.7398111757119993
UnAmbiguouslyMapped_ds.frankengenome.mix	kslam	refseqc	species	0.7869517160610036
RNA1	bracken	refseqc	species	0.9547909880564605
UnAmbiguouslyMapped_ds.nycsm	megablast	nt	subspecies	0.032736
UnAmbiguouslyMapped_ds.7	kraken2	refseqc	genus	0.8978950194966359
RH_S003__insert_270	kraken2	default	genus	0.12080028002224384
RM2_S001__insert_270	centrifuge	refseqc	subspecies	0.009002883660815905
DNA2	clark	refseqc	genus	0.8728578372300002
NTC	krakenhll	default	genus	0.7491108413561143
RNA1	diamond	refseqc	species	0.057427388707926186
UnAmbiguouslyMapped_ds.hous2	prophyle	bvp	subspecies	0.037166
RH_S002__insert_270	kslam	default	species	0.0031493209585631804
atcc_even	diamond	refseqc	genus	0.6273549999999993
UnAmbiguouslyMapped_ds.hous1	diamond	refseqc	genus	0.6633240000000006
RH_S003__insert_270	kslam	default	species	0.0029275075232996564
RNA2	clark_s	default_bv	species	0.513530232379998
atcc_staggered	centrifuge	p_compressed+h+v	genus	0.28069999999999984
atcc_even	prophyle	bvp	subspecies	0.02164775
UnAmbiguouslyMapped_ds.cityparks	kslam	default	species	0.8603023566112048
UnAmbiguouslyMapped_ds.hous1	prophyle	refseqc	genus	0.6646520000000004
RM2_S002__insert_270	krakenhll	refseqc	species	0.21270939281734821
UnAmbiguouslyMapped_ds.soil	prophyle	refseqc	subspecies	0.0205276
RH_S005__insert_270	taxmaps	refseqc	species	0.32456961068096074
UnAmbiguouslyMapped_ds.buccal	kslam	default	subspecies	0.11066244033663866
NTC	prophyle	refseqc	genus	0.6807619728082108
RM2_S002__insert_270	diamond	refseqc	genus	0.1461300269388264
UnAmbiguouslyMapped_ds.7	kslam	refseqc	species	0.7617899855281769
RNA1	megablast	nt	subspecies	5.428881650380022e-05
atcc_even	prophyle	bvp	species	0.31175124999999926
RH_S005__insert_270	bracken	default	species	0.13534067992262225
UnAmbiguouslyMapped_ds.7	diamond	refseqc	subspecies	0.00010999267763031774
UnAmbiguouslyMapped_ds.hous2	motus2	default	species	0.00041
RH_S005__insert_270	metaothello	default	species	0.18779805039481945
UnAmbiguouslyMapped_ds.nycsm	taxmaps	refseqc	subspecies	0.049712
atcc_even	krakenhll	refseqc	genus	0.46486024999999953
RH_S001__insert_270	taxmaps	refseqc	subspecies	0.0017820225189663535
UnAmbiguouslyMapped_ds.cityparks	bracken	refseqc	species	0.9543500000000006
RM2_S002__insert_270	diamond	refseqc	species	0.08978168502914187
UnAmbiguouslyMapped_ds.hous2	bracken	refseqc	genus	0.8893740000000002
UnAmbiguouslyMapped_ds.cityparks	clark_s	refseqc	species	0.9366386309870036
RNA1	kslam	refseqc	genus	0.7846815723895907
RNA2	metaphlan2	v20	species	0.0020426749459291956
UnAmbiguouslyMapped_ds.buccal	kraken2	refseqc	genus	0.810863333333334
RH_S005__insert_270	taxmaps	default	genus	0.28733292485109346
UnAmbiguouslyMapped_ds.frankengenome	mmseqs2	refseqc	species	0.40477508322843897
RNA2	taxmaps	default	genus	0.37955174986997103
atcc_staggered	centrifuge	refseqc	genus	0.44491899999999857
UnAmbiguouslyMapped_ds.hous2	kslam	refseqc	subspecies	0.010307399520000001
RH_S003__insert_270	prophyle	bvp	subspecies	0.002712064238878788
DNA2	bracken	default	species	0.9871320320145561
UnAmbiguouslyMapped_ds.gut	diamond	nr	species	0.1443660000000003
RM2_S001__insert_270	metaphlan2	v20	species	0.009944119763374299
DNA2	kraken	refseqc	subspecies	2.722870995177315e-05
NTC	kaiju	nr	species	0.16603855999999115
DNA2	megablast	nt	species	0.4623995540898319
RM2_S002__insert_270	prophyle	refseqc	genus	0.22753807368068107
RNA1	karp	default	species	0.2775882261129212
RM2_S002__insert_270	kraken2	refseqc	species	0.15326520433887922
UnAmbiguouslyMapped_ds.gut	diamond	nr	subspecies	0.00057
UnAmbiguouslyMapped_ds.7	megablast	refseqc	subspecies	0.021874750115841505
atcc_even	kraken	refseqc	genus	0.4584104999999995
DNA2	taxmaps	refseqc	subspecies	2.0021110258656003e-05
atcc_staggered	kraken	default	species	0.4293792499999999
hg38	bracken	refseqc	species	0.9499956
RL_S001__insert_270	gottcha	default	species	0.13806970509383354
UnAmbiguouslyMapped_ds.hous2	kraken	mini	genus	0.052528000000000005
NTC	kslam	refseqc	genus	0.49858386237009605
UnAmbiguouslyMapped_ds.gut	metaothello	default	genus	0.8681359999999979
RM2_S001__insert_270	diamond	nr	species	0.24471063920376648
UnAmbiguouslyMapped_ds.nycsm	bracken	default	species	0.9357239999999999
RNA1	centrifuge	refseqc	genus	0.27806731813246444
RH_S003__insert_270	kraken2	refseqc	species	0.07590517644994255
UnAmbiguouslyMapped_ds.cityparks	prophyle	bvp	subspecies	0.02371416666666666
atcc_staggered	taxmaps	default	species	0.8549462500000004
RL_S001__insert_270	kslam	refseqc	species	0.00286755469675601
UnAmbiguouslyMapped_ds.frankengenome.mix	megablast	refseqc	subspecies	0.00012099999999999997
RNA2	kslam	default	subspecies	0.000872828892214563
UnAmbiguouslyMapped_ds.hous1	kraken	default	genus	0.9354119999999998
NTC	metaphlan2	v20	subspecies	0.0017517212356723034
RH_S002__insert_270	krakenhll	default	species	0.154110272061724
UnAmbiguouslyMapped_ds.nycsm	karp	default	species	0.00036600000000000006
UnAmbiguouslyMapped_ds.cityparks	taxmaps	default	species	0.944477500000162
atcc_even	motus2	default	species	0.0002975
NTC	kraken2	default	subspecies	0.00468547417946484
UnAmbiguouslyMapped_ds.buccal	centrifuge	refseqc	genus	0.8270066666666712
UnAmbiguouslyMapped_ds.hous1	kaiju	nr	species	0.4221591500000159
NTC	mmseqs2	nr	species	0.11975967503028805
RH_S005__insert_270	diamond	refseqc	genus	0.09665452722382963
RH_S004__insert_270	gottcha	default	species	0.13212325875897166
DNA2	kraken	refseqc	species	0.7799247526592029
NTC	kraken	default	subspecies	0.009940836167583468
UnAmbiguouslyMapped_ds.gut	megablast	refseqc	genus	0.8937119999999975
RH_S002__insert_270	kslam	refseqc	subspecies	2.1528349135346472e-05
RM2_S001__insert_270	bracken	default	genus	0.22072996329101288
UnAmbiguouslyMapped_ds.cityparks	prophyle	bvp	genus	0.8224500000000003
hg38	krakenhll	default	genus	0.9501496999999999
hg38	krakenhll	refseqc	species	0.9501496999999999
UnAmbiguouslyMapped_ds.hous1	kraken	default	subspecies	0.006509333333333333
RNA2	prophyle	refseqc	subspecies	0.0012173836054791744
RH_S005__insert_270	diamond	nr	species	0.22237045336003075
atcc_even	clark_s	default_bv	species	0.9266034999999968
RH_S002__insert_270	kaiju	refseqc	species	0.45590222999999586
UnAmbiguouslyMapped_ds.7	clark	refseqc	species	0.8871924948339956
RNA1	kslam	refseqc	subspecies	0.0009126604587866451
UnAmbiguouslyMapped_ds.cityparks	kraken	default	genus	0.9558550000000006
RM2_S001__insert_270	karp	default	genus	0.00018707312083119583
hg38	mmseqs2	refseqc	species	0.0873029000000004
RH_S001__insert_270	prophyle	refseqc	species	0.1503807713451332
RL_S001__insert_270	karp	default	genus	0.0002195267085798865
RM2_S001__insert_270	kraken	refseqc	species	0.1559275547253814
UnAmbiguouslyMapped_ds.hous1	taxmaps	refseqc	species	0.8572693333336249
UnAmbiguouslyMapped_ds.frankengenome	clark	refseqc	species	0.5486643288599984
UnAmbiguouslyMapped_ds.7	prophyle	bvp	subspecies	0.03297283669718876
UnAmbiguouslyMapped_ds.hous1	kraken	refseqc	subspecies	0.007429333333333333
DNA1	krakenhll	default	subspecies	9.273783279633713e-05
RNA1	kraken	default	genus	0.38543023887079214
RH_S004__insert_270	centrifuge	p_compressed+h+v	species	0.14083490962367726
RNA1	krakenhll	default	genus	0.4621131921824089
UnAmbiguouslyMapped_ds.7	kraken	default	genus	0.9106023164108717
RNA1	kraken	default	subspecies	0.0004343105320304018
RH_S005__insert_270	taxmaps	default	subspecies	0.00491036434840979
UnAmbiguouslyMapped_ds.hous1	kraken	mini	species	0.04463066666666667
UnAmbiguouslyMapped_ds.cityparks	clark_s	default_bv	species	0.9366192903280035
RH_S005__insert_270	clark_s	default_bv	species	0.2305420120130993
NTC	kraken2	refseqc	subspecies	0.00494793850072117
atcc_staggered	prophyle	bvp	subspecies	0.0011580000000000002
RH_S005__insert_270	kslam	refseqc	species	0.0027442059336410182
RH_S001__insert_270	centrifuge	refseqc	genus	0.23822577414890858
RH_S002__insert_270	kraken	default	species	0.08153993648674378
UnAmbiguouslyMapped_ds.7	gottcha	default	species	0.2568402873454093
UnAmbiguouslyMapped_ds.frankengenome	megablast	nt	genus	0.6739731350545594
RM2_S001__insert_270	taxmaps	default	species	0.4459826679865103
UnAmbiguouslyMapped_ds.hous1	prophyle	bvp	genus	0.7332453333333333
RH_S002__insert_270	kslam	default	genus	0.003207268798389842
atcc_staggered	clark_s	refseqc	species	0.9792909999999995
atcc_staggered	kraken	refseqc	genus	0.4416347499999999
NTC	gottcha	default	species	0.27774871632285386
NTC	krakenhll	default	species	0.7424678207806137
UnAmbiguouslyMapped_ds.hous2	diamond	refseqc	genus	0.7042919999999997
NTC	motus2	default	species	3.220048385783669e-05
atcc_even	kraken	default	subspecies	0.0010792500000000001
